"ID","Year","Age","AgeGroup","Weight","RTL","qPCRPlate","qPCRRow","Fecundity","Twinning","LambSex","LambSurvival","ReproIndex","ReproStatus"
5501,2014,11,3,25.05,1.8791904237558,52,"D",0,0,4,0,1,"1"
5501,2015,12,3,23.65,1.4569795369784,76,"H",1,0,1,0,2,"2"
5501,2016,13,3,23.75,1.25313893205114,48,"F",0,0,4,0,1,"1"
5505,2007,4,2,23.9,1.78492072194076,10,"E",1,0,1,1,3,"3"
5505,2008,5,2,23.2,2.02220051474441,25,"B",1,0,1,1,3,"3"
5505,2010,7,3,21.7,2.12356071745923,41,"F",1,0,1,1,3,"3"
5505,2011,8,3,21.3,2.15524101824217,62,"F",1,0,2,1,3,"3"
5506,2007,4,2,19.4,1.23777724606612,3,"D",1,0,2,1,3,"3"
5506,2008,5,2,20.4,1.7587717454577,21,"C",1,1,3,1,6,"3"
5506,2010,7,3,21,1.75534611272171,52,"D",1,0,1,1,3,"3"
5510,2004,1,1,18.4,1.64124552804663,39,"H",1,0,2,1,3,"3"
5510,2005,2,2,22.45,1.53143705465909,31,"A",1,0,1,1,3,"3"
5510,2006,3,2,23.9,1.1287398468206,71,"E",1,0,2,1,3,"3"
5510,2007,4,2,24.8,1.38997077754905,14,"B",1,0,1,1,3,"3"
5510,2008,5,2,26,1.8157996618821,24,"B",1,0,1,1,3,"3"
5510,2009,6,2,25.4,1.37270900842946,16,"B",1,0,1,1,3,"3"
5510,2010,7,3,26.3,1.48569350865688,47,"C",1,0,1,1,3,"3"
5514,2004,1,1,15.8,1.49205336306224,30,"B",1,0,1,0,2,"2"
5514,2007,4,2,22,1.67854381915796,13,"G",1,0,1,1,3,"3"
5520,2006,3,2,21.45,1.63559391220488,64,"D",1,0,1,1,3,"3"
5520,2007,4,2,21.8,2.29121052098549,4,"B",1,1,3,1,6,"3"
5520,2008,5,2,23.1,1.83203522430261,40,"B",1,1,1,1,6,"3"
5520,2009,6,2,23.7,1.9031646484118,20,"E",1,1,3,1,6,"3"
5520,2010,7,3,22.4,2.50727185009794,42,"D",1,1,1,1,6,"3"
5520,2011,8,3,23.1,1.69983412267705,72,"G",1,0,2,1,3,"3"
5520,2012,9,3,24.7,1.25508149830145,15,"G",1,1,3,0,4,"2"
5520,2013,10,3,25,1.54244945252544,35,"C",1,1,2,0,4,"2"
5520,2014,11,3,24.75,2.28727348578004,45,"E",1,1,3,0,4,"2"
5523,2004,1,1,16.95,1.86608845989466,23,"D",1,0,4,1,3,"3"
5525,2004,1,1,15,1.82681386176093,27,"F",1,0,2,0,2,"2"
5525,2005,2,2,18.4,1.02454896154507,29,"F",1,0,2,0,2,"2"
5525,2006,3,2,19.8,1.38348036783303,63,"D",1,0,2,1,3,"3"
5525,2007,4,2,19.6,1.86324386069983,7,"F",1,0,1,1,3,"3"
5525,2008,5,2,20.9,1.57180910602123,25,"F",1,0,1,1,3,"3"
5525,2009,6,2,22.4,1.7551538172499,12,"C",1,0,2,1,3,"3"
5525,2010,7,3,21.4,2.11778684413864,56,"B",1,0,1,1,3,"3"
5525,2011,8,3,18.4,1.57598238703866,77,"F",1,0,1,1,3,"3"
5526,2004,1,1,20.45,2.09311670696873,28,"D",0,0,4,0,1,"1"
5526,2005,2,2,23.55,2.04295876473316,21,"A",1,0,1,1,3,"3"
5526,2007,4,2,25.4,2.40572828937529,14,"E",1,0,1,1,3,"3"
5526,2010,7,3,24.1,2.17816354528699,43,"B",0,0,4,0,1,"1"
5526,2012,9,3,26,1.87749418619721,95,"D",1,0,1,1,3,"3"
5526,2013,10,3,24.95,2.10053591263313,34,"D",1,0,2,1,3,"3"
5528,2004,1,1,17.3,2.18252493066005,24,"C",0,0,4,0,1,"1"
5528,2005,2,2,21.8,1.71363166026813,28,"C",1,0,1,0,2,"2"
5528,2006,3,2,24.4,1.5092939692543,62,"F",1,0,2,1,3,"3"
5528,2007,4,2,25.1,1.99934177596977,10,"B",1,0,2,0,2,"2"
5528,2008,5,2,26.9,1.8066558701479,28,"H",1,0,2,1,3,"3"
5528,2009,6,2,27.1,2.06582416420689,17,"G",1,0,1,1,3,"3"
5528,2010,7,3,24,1.97873178186314,57,"B",1,1,1,1,5,"3"
5528,2012,9,3,26.6,2.90280381637562,96,"E",1,0,1,1,3,"3"
5528,2013,10,3,25.65,2.32635014990835,35,"C",1,0,2,1,3,"3"
5530,2007,4,2,22.6,1.65797106026427,15,"D",1,0,1,0,2,"2"
5530,2008,5,2,22.6,1.87834920774555,35,"H",1,0,2,1,3,"3"
5530,2009,6,2,22,1.69224818162385,17,"F",1,0,2,1,3,"3"
5530,2010,7,3,21.7,2.16174697664248,53,"A",1,0,2,1,3,"3"
5531,2005,2,2,20.9,1.6968399512071,22,"E",0,0,4,0,1,"1"
5531,2006,3,2,20.4,1.97933400669378,78,"D",1,0,2,1,3,"3"
5531,2007,4,2,21.9,1.99602251559278,3,"E",1,0,1,1,3,"3"
5531,2008,5,2,22.5,1.61482567030935,38,"F",1,0,1,1,3,"3"
5531,2009,6,2,23.3,1.85032082151184,1,"H",1,0,2,1,3,"3"
5531,2010,7,3,21.7,1.58828500955475,59,"D",1,0,2,1,3,"3"
5535,2004,1,1,16.25,1.68672536396515,30,"H",1,0,1,1,3,"3"
5535,2005,2,2,19.95,1.76912824844448,36,"B",1,0,1,1,3,"3"
5535,2006,3,2,21.4,1.05763822800505,63,"F",1,0,2,1,3,"3"
5535,2007,4,2,21.8,1.39002367570718,10,"G",1,0,1,1,3,"3"
5535,2008,5,2,22.2,1.18857874121739,32,"E",1,0,1,1,3,"3"
5535,2009,6,2,21.3,1.00574552528579,6,"C",1,1,2,1,6,"3"
5538,2004,1,1,13.3,1.70730136039903,32,"E",0,0,4,0,1,"1"
5542,2005,2,2,17.5,1.99254644080667,27,"B",0,0,4,0,1,"1"
5542,2007,4,2,21.1,2.17431099906657,3,"D",1,1,1,1,5,"3"
5542,2008,5,2,21.5,2.28405618072263,23,"F",1,0,1,1,3,"3"
5542,2009,6,2,21.1,2.06518614203395,94,"F",1,0,1,1,3,"3"
5543,2006,3,2,20.6,1.85780810272024,61,"C",1,0,2,0,2,"2"
5543,2007,4,2,21.7,1.55893485021913,14,"H",1,0,2,1,3,"3"
5543,2010,7,3,20.1,1.77908219614519,41,"G",1,0,1,1,3,"3"
5547,2007,4,2,21,1.64812117568074,11,"D",1,0,2,1,3,"3"
5547,2012,9,3,23.4,1.1513936744915,95,"H",0,0,4,0,1,"1"
5547,2014,11,3,23.7,1.86921035747976,53,"F",0,0,4,0,1,"1"
5548,2004,1,1,17.2,1.56114562965901,37,"E",1,0,1,1,3,"3"
5549,2004,1,1,18.4,1.7713989323302,27,"A",1,0,1,1,3,"3"
5552,2004,1,1,17.35,1.82627968732051,27,"G",1,0,1,0,2,"2"
5552,2005,2,2,18.6,1.43690330904352,35,"A",1,0,1,1,3,"3"
5552,2007,4,2,21.5,1.44715423169168,20,"G",1,0,1,1,3,"3"
5554,2004,1,1,14.9,1.94401736178284,37,"H",1,0,1,0,2,"2"
5555,2004,1,1,16.9,1.79029963512209,28,"C",1,0,1,0,2,"2"
5555,2005,2,2,20.6,0.99260758292607,25,"H",1,0,1,1,3,"3"
5555,2006,3,2,21.85,1.07489943957969,77,"C",1,0,2,1,3,"3"
5555,2008,5,2,23.6,1.34609833747618,25,"E",1,0,1,1,3,"3"
5555,2009,6,2,24.2,1.43901092582839,81,"B",1,0,1,1,3,"3"
5562,2005,2,2,17.95,1.82988018496187,29,"A",1,0,1,0,2,"2"
5562,2008,5,2,20.5,1.42365222970148,34,"F",1,0,1,1,3,"3"
5562,2009,6,2,21.5,1.61832958681227,19,"B",0,0,4,0,1,"1"
5562,2010,7,3,20.4,1.85385187995056,88,"B",1,0,1,1,3,"3"
5589,2004,1,1,16.8,1.54288500424805,29,"D",1,0,2,1,3,"3"
5589,2007,4,2,20.9,1.90252659049716,11,"E",1,0,1,1,3,"3"
5589,2009,6,2,19.5,1.48904008033538,95,"H",1,0,1,1,3,"3"
5593,2007,4,2,24,0.716501740277734,96,"C",1,0,1,1,3,"3"
5593,2011,8,3,23.6,0.972690494266869,80,"G",1,0,2,1,3,"3"
5594,2013,10,3,26.3,1.69175018303051,31,"C",1,0,2,1,3,"3"
5595,2008,5,2,27.1,1.27310922753292,34,"C",1,0,2,1,3,"3"
5597,2005,2,2,18.5,2.00842603581825,24,"B",1,0,2,1,3,"3"
5597,2010,7,3,21.5,2.03911595935515,45,"H",1,0,2,1,3,"3"
5597,2014,11,3,18.3,2.37451279948387,54,"A",1,0,1,1,3,"3"
5604,2006,3,2,21.15,1.50900464085251,79,"B",1,0,1,1,3,"3"
5604,2008,5,2,21.3,2.14995641722273,32,"G",1,1,3,1,6,"3"
5604,2009,6,2,22,1.7729736504077,7,"D",1,0,2,1,3,"3"
5606,2007,4,2,22.2,1.83152047062503,18,"B",1,0,2,1,3,"3"
5626,2004,1,1,14,2.1432715966673,87,"C",1,0,1,0,2,"2"
5626,2006,3,2,17.6,1.880259563069,67,"E",1,0,2,1,3,"3"
5626,2007,4,2,18,1.95423666580021,1,"E",1,0,2,1,3,"3"
5626,2009,6,2,20,2.11056483841607,94,"D",1,0,2,1,3,"3"
5631,2004,1,1,15.4,2.12162532058945,23,"E",1,0,2,0,2,"2"
5631,2007,4,2,25,2.17147690555724,84,"C",1,0,2,1,3,"3"
5631,2008,5,2,24.8,2.48082238769217,34,"G",1,0,1,1,3,"3"
5631,2009,6,2,23.9,1.36054540582567,81,"A",1,1,1,1,6,"3"
5631,2010,7,3,21.9,1.91433401118405,43,"G",1,0,1,1,3,"3"
5632,2004,1,1,15.4,1.72556999087859,31,"F",1,0,1,0,2,"2"
5632,2007,4,2,23.8,2.05264262279852,11,"B",1,0,2,1,3,"3"
5632,2009,6,2,26.2,1.57765925135574,19,"H",1,0,2,1,3,"3"
5634,2004,1,1,11.95,1.74381038593287,35,"D",1,0,2,1,3,"3"
5648,2007,4,2,33.2,1.9287725426575,84,"B",1,0,1,1,3,"3"
5648,2008,5,2,26.4,1.77598320341147,25,"B",1,1,3,1,5,"3"
5648,2009,6,2,25.8,1.42097170941196,15,"D",1,0,2,1,3,"3"
5648,2010,7,3,26.4,1.68175531751818,57,"D",1,0,2,1,3,"3"
5652,2007,4,2,24.7,1.28351136026329,81,"C",1,0,1,1,3,"3"
5652,2009,6,2,25.2,1.72154799046565,11,"B",1,0,1,0,2,"2"
5652,2010,7,3,26,1.95037735589034,52,"C",1,0,1,1,3,"3"
5662,2004,1,1,16.8,2.03887235336708,86,"G",1,0,2,0,2,"2"
5662,2005,2,2,18.8,1.99212722169947,24,"A",1,0,2,1,3,"3"
5662,2008,5,2,22.3,1.87163038357797,25,"C",1,0,1,1,3,"3"
5662,2010,7,3,23.8,1.66217783085848,58,"E",1,0,1,1,3,"3"
5662,2011,8,3,23.5,1.58729957699136,71,"F",1,0,2,1,3,"3"
5662,2012,9,3,23.2,1.81002358785907,1,"B",1,0,2,1,3,"3"
5664,2004,1,1,15.15,2.24066939253189,86,"C",1,0,1,1,3,"3"
5741,2006,2,2,20.35,1.76703491244334,80,"B",1,0,2,1,3,"3"
5741,2007,3,2,21.2,2.05078925007184,95,"H",1,0,2,1,3,"3"
5741,2008,4,2,21.7,1.85376507296465,40,"F",1,0,2,1,3,"3"
5741,2009,5,2,22,2.0779617620049,17,"E",1,0,1,1,3,"3"
5741,2010,6,2,21.7,1.9010195339189,45,"H",1,0,1,1,3,"3"
5751,2006,2,2,19.35,1.68929655707237,77,"B",1,0,2,0,2,"2"
5751,2008,4,2,23.2,1.47477857519638,35,"C",1,0,2,1,3,"3"
5751,2009,5,2,22.7,1.77624016079987,20,"B",1,0,1,1,3,"3"
5751,2010,6,2,21.9,1.61211425675199,53,"C",1,0,2,1,3,"3"
5751,2011,7,3,21.8,1.89883966652857,65,"F",0,0,4,0,1,"1"
5751,2012,8,3,24.6,0.837553733628766,1,"D",0,0,4,0,1,"1"
5891,2007,3,2,19.6,1.29955546257669,84,"E",0,0,4,0,1,"1"
5891,2010,6,2,20,1.71271251792625,58,"B",1,0,2,1,3,"3"
6084,2007,2,2,19.4,1.46646711996362,18,"E",1,0,2,0,2,"2"
6084,2008,3,2,19.7,1.55868344076134,26,"H",1,0,2,1,3,"3"
6086,2007,2,2,22,1.99214676802577,9,"G",1,0,2,0,2,"2"
6086,2011,6,2,23.4,2.16394106425622,67,"F",1,0,1,1,3,"3"
6089,2007,2,2,23.6,1.72164109331037,93,"A",1,0,1,1,3,"3"
6089,2010,5,2,25.2,1.5114114332395,46,"F",1,0,2,1,3,"3"
6099,2007,2,2,20.6,1.692506745997,14,"C",1,0,2,1,3,"3"
6099,2010,5,2,21.7,1.60110873223268,56,"F",1,0,2,1,3,"3"
6100,2007,2,2,23.2,1.96822987734623,8,"E",1,0,1,1,3,"3"
6100,2009,4,2,25.8,1.73331035993577,20,"C",1,0,2,0,2,"2"
6100,2010,5,2,25.9,1.76740546879007,42,"H",1,0,1,1,3,"3"
6118,2007,2,2,20.1,2.14566428803348,16,"F",0,0,4,0,1,"1"
6118,2008,3,2,21.4,1.38186384498492,33,"C",1,0,2,1,3,"3"
6124,2006,1,1,14.8,1.66357425242927,76,"F",0,0,4,0,1,"1"
6124,2007,2,2,18.4,1.74113815274082,16,"E",1,0,1,0,2,"2"
6124,2008,3,2,19.2,1.7642727098165,23,"C",1,0,2,1,3,"3"
6124,2009,4,2,20.6,1.73861380371935,3,"G",1,0,1,1,3,"3"
6124,2010,5,2,18.9,1.81022131240545,82,"D",1,0,2,1,3,"3"
6124,2011,6,2,19.4,1.68884734492695,74,"C",1,0,2,1,3,"3"
6125,2008,3,2,22,1.72335924108218,25,"H",1,0,2,1,3,"3"
6125,2009,4,2,23.2,1.65114877937412,15,"H",1,0,1,1,3,"3"
6127,2007,2,2,21.2,1.85422316512509,12,"B",1,0,1,0,2,"2"
6127,2008,3,2,23.2,1.36532620109138,34,"A",1,0,1,1,3,"3"
6127,2013,8,3,24.8,1.74851590139863,36,"C",1,1,1,1,6,"3"
6136,2007,2,2,20.2,1.40056426083998,5,"D",1,0,1,1,3,"3"
6136,2009,4,2,22.2,1.29544800027036,18,"H",1,0,1,1,3,"3"
6136,2010,5,2,22.3,1.65181545592953,59,"H",1,0,1,1,3,"3"
6145,2007,2,2,22,1.36854482318991,13,"C",1,0,1,0,2,"2"
6145,2008,3,2,25.3,1.50375382705112,35,"F",1,1,3,1,6,"3"
6145,2009,4,2,24.3,1.67718717600913,11,"C",1,1,2,1,6,"3"
6145,2012,7,3,27.1,1.23654186488984,17,"C",1,0,1,1,3,"3"
6147,2007,2,2,21.4,1.46966644492972,8,"G",1,0,1,1,3,"3"
6147,2008,3,2,20.9,1.20465177031213,31,"H",1,0,2,1,3,"3"
6150,2006,1,1,16.95,1.99716495933916,69,"B",1,0,2,0,2,"2"
6150,2007,2,2,20.6,2.07428062967357,94,"D",1,0,2,0,2,"2"
6150,2008,3,2,21.9,2.15513376609937,24,"H",1,1,3,1,6,"3"
6150,2009,4,2,23,2.81548417423483,96,"D",1,0,2,1,3,"3"
6150,2010,5,2,22.4,2.45372496440305,58,"A",1,0,2,1,3,"3"
6150,2011,6,2,22.9,2.05077433959733,61,"A",1,0,1,1,3,"3"
6151,2006,1,1,17.8,1.35605144539719,70,"G",1,0,1,0,2,"2"
6151,2007,2,2,21.3,1.80864517749221,20,"C",1,0,2,1,3,"3"
6151,2010,5,2,24,1.3670476144606,82,"C",1,0,1,1,3,"3"
6151,2011,6,2,23.4,1.76582888028085,68,"C",1,0,2,1,3,"3"
6151,2012,7,3,24.4,1.3524383701322,9,"B",1,0,2,1,3,"3"
6155,2006,1,1,15.75,0.980690674323634,79,"F",0,0,4,0,1,"1"
6155,2007,2,2,18.7,1.48247476214276,6,"E",0,0,4,0,1,"1"
6155,2008,3,2,21.8,1.80730720544712,27,"A",1,0,1,1,3,"3"
6155,2009,4,2,22.9,1.72497984988359,6,"G",1,0,2,1,3,"3"
6155,2010,5,2,22.2,1.7272883555105,55,"D",1,0,2,1,3,"3"
6155,2011,6,2,20.7,1.54355287417804,70,"F",1,0,1,1,3,"3"
6155,2012,7,3,22.1,1.17990807304493,95,"D",1,0,1,0,2,"2"
6159,2007,2,2,19.6,1.09522256785624,19,"F",1,0,1,0,2,"2"
6159,2008,3,2,21,2.30911798039272,39,"A",1,0,2,1,3,"3"
6159,2010,5,2,20.3,1.43734750595676,90,"H",1,0,1,1,3,"3"
6159,2011,6,2,20,1.30449169668241,71,"D",1,1,4,0,4,"2"
6164,2006,1,1,16.55,1.63485842965268,62,"H",0,0,4,0,1,"1"
6164,2007,2,2,20.8,2.05009491389488,94,"F",0,0,4,0,1,"1"
6168,2007,2,2,19.5,1.8791455951941,20,"G",1,0,1,0,2,"2"
6168,2009,4,2,22,1.86198136805127,7,"D",1,0,1,1,3,"3"
6168,2010,5,2,21.6,2.09411955373706,53,"G",1,0,1,1,3,"3"
6168,2011,6,2,21.8,2.06461982448992,63,"B",1,0,2,1,3,"3"
6168,2014,9,3,19.45,1.60268374130613,89,"G",1,0,2,1,3,"3"
6168,2015,10,3,20.5,2.29561470049053,76,"D",1,1,2,0,4,"2"
6168,2016,11,3,20.7,1.55821320307725,41,"E",1,0,1,0,2,"2"
6171,2006,1,1,18.5,1.5676341290021,70,"A",0,0,4,0,1,"1"
6171,2007,2,2,22.1,1.83968507653572,9,"E",1,0,2,1,3,"3"
6171,2010,5,2,23.8,2.29074059204945,96,"F",1,0,2,1,3,"3"
6172,2006,1,1,14.35,1.92312600905688,82,"B",0,0,4,0,1,"1"
6173,2006,1,1,12.2,1.6005890083705,82,"A",0,0,4,0,1,"1"
6174,2006,1,1,16.4,2.05973347746345,63,"H",0,0,4,0,1,"1"
6176,2006,1,1,15.65,1.70505513524906,76,"D",0,0,4,0,1,"1"
6176,2007,2,2,21.5,2.10097282398651,17,"F",1,0,1,0,2,"2"
6176,2009,4,2,23.3,1.48332549183807,3,"G",1,0,2,1,3,"3"
6176,2010,5,2,22.8,2.05873082990527,45,"F",1,0,2,1,3,"3"
6176,2012,7,3,24.7,1.1686555418797,16,"B",1,0,2,1,3,"3"
6186,2006,1,1,12.7,2.0604314147406,64,"B",0,0,4,0,1,"1"
6186,2007,2,2,16.8,1.68827318127079,14,"C",1,0,1,0,2,"2"
6186,2009,4,2,20.3,1.68416545502808,3,"H",0,0,4,0,1,"1"
6189,2006,1,1,15.45,1.6589415698658,77,"H",0,0,4,0,1,"1"
6189,2007,2,2,18.4,1.53122968203299,6,"E",1,0,2,0,2,"2"
6189,2008,3,2,21.7,1.91854756979886,29,"C",1,0,2,1,3,"3"
6189,2009,4,2,22,1.57104628639759,14,"E",1,0,2,1,3,"3"
6189,2010,5,2,21.3,2.0819268600099,42,"A",1,0,1,1,3,"3"
6189,2011,6,2,21.1,1.93201821455634,71,"H",1,0,1,1,3,"3"
6193,2007,2,2,21.4,1.61055257984762,20,"E",1,0,1,1,3,"3"
6193,2008,3,2,21.8,1.5851107643442,30,"C",1,0,1,1,3,"3"
6193,2011,6,2,21.3,1.26905253415,75,"C",1,0,2,1,3,"3"
6196,2006,1,1,16,0.934353223846572,68,"H",1,0,2,0,2,"2"
6196,2007,2,2,19.8,2.06539435677389,84,"H",1,0,2,1,3,"3"
6196,2008,3,2,21.3,1.58761138863208,36,"E",1,0,1,1,3,"3"
6196,2009,4,2,21.6,1.67535086915132,16,"F",1,1,3,1,6,"3"
6196,2010,5,2,22.9,1.47000284302928,57,"H",1,0,1,1,3,"3"
6196,2012,7,3,21.3,1.31419170828683,93,"H",1,0,2,0,2,"2"
6196,2013,8,3,22.45,1.46172660678018,27,"E",1,1,3,1,6,"3"
6304,2006,1,1,15.45,2.26985209900431,71,"A",0,0,4,0,1,"1"
6331,2007,1,1,16.4,1.61841793178885,3,"D",1,0,2,0,2,"2"
6331,2010,4,2,21.2,1.98585290331355,58,"A",1,0,2,1,3,"3"
6338,2007,1,1,18.8,2.00772481661982,94,"C",0,0,4,0,1,"1"
6338,2009,3,2,22.2,2.02359449214745,1,"A",1,0,1,1,3,"3"
6342,2007,1,1,14.4,1.65012362481536,17,"D",0,0,4,0,1,"1"
6342,2008,2,2,16,1.66872462757058,24,"F",1,0,1,1,3,"3"
6342,2009,3,2,17.5,1.63719871189127,18,"E",1,0,1,1,3,"3"
6348,2007,1,1,16.1,1.78079239098251,16,"G",1,0,2,0,2,"2"
6348,2008,2,2,20.2,1.76012964165277,26,"H",1,0,2,1,3,"3"
6348,2009,3,2,20.8,1.62010288268767,11,"C",1,0,2,1,3,"3"
6348,2011,5,2,20.5,2.00290082883694,92,"D",1,0,2,1,3,"3"
6348,2012,6,2,21.6,1.64585561086674,1,"E",1,0,1,1,3,"3"
6348,2013,7,3,21.75,1.81643635122294,38,"E",1,0,1,1,3,"3"
6348,2014,8,3,21.2,1.86713018600611,58,"G",1,0,1,1,3,"3"
6348,2015,9,3,19.9,2.3322133229793,62,"E",1,0,2,0,2,"2"
6348,2016,10,3,19.9,1.84477893729205,89,"E",1,0,1,1,3,"3"
6354,2007,1,1,18.7,1.99983902377119,16,"E",0,0,4,0,1,"1"
6354,2008,2,2,22,1.7601525245053,39,"E",1,0,2,1,3,"3"
6354,2010,4,2,24.2,1.4544662146773,89,"G",1,0,1,1,3,"3"
6362,2007,1,1,17.3,1.73045255800105,20,"H",0,0,4,0,1,"1"
6362,2008,2,2,22.8,1.87466323493725,21,"E",1,0,4,0,2,"2"
6362,2009,3,2,22.3,1.54133587596935,14,"F",1,0,1,1,3,"3"
6369,2007,1,1,19.6,1.99320463777557,7,"B",0,0,4,0,1,"1"
6386,2007,1,1,18.5,1.51520576154197,4,"G",1,0,2,0,2,"2"
6406,2008,2,2,20.8,1.89596054796327,30,"B",1,0,2,1,3,"3"
6406,2009,3,2,21.7,2.07620308449625,8,"G",1,0,2,1,3,"3"
6406,2010,4,2,22.9,1.80306484185502,55,"B",0,0,4,0,1,"1"
6406,2012,6,2,22.2,1.33320499980807,8,"C",1,0,2,1,3,"3"
6406,2013,7,3,25.75,1.68498939530287,22,"B",0,0,4,0,1,"1"
6406,2014,8,3,25.3,1.68939788130586,59,"B",0,0,4,0,1,"1"
6406,2015,9,3,21.05,1.98793075775187,76,"G",1,0,1,1,3,"3"
6408,2007,1,1,15.4,1.82159909941643,84,"G",0,0,4,0,1,"1"
6408,2010,4,2,22.9,1.80148861906202,42,"C",1,0,1,1,3,"3"
6408,2011,5,2,22.1,1.80381955928877,74,"D",1,0,2,1,3,"3"
6408,2012,6,2,22.9,1.62284634713077,7,"F",1,0,2,1,3,"3"
6408,2013,7,3,24.5,1.675719474764,81,"G",1,0,2,1,3,"3"
6408,2014,8,3,23.75,2.25299231675965,41,"D",1,1,3,0,4,"2"
6409,2007,1,1,17.2,1.86832378617317,5,"D",1,0,2,0,2,"2"
6409,2012,6,2,20.7,1.62855149025278,95,"B",0,0,4,0,1,"1"
6410,2007,1,1,18.7,2.03507473613733,84,"H",0,0,4,0,1,"1"
6414,2007,1,1,14.7,1.71351635579948,7,"E",1,0,2,0,2,"2"
6414,2008,2,2,18.9,1.49943102586795,40,"F",1,0,2,0,2,"2"
6421,2007,1,1,17.2,2.17526494248177,10,"G",1,0,4,0,2,"2"
6425,2007,1,1,17.6,1.89768086413559,18,"H",0,0,4,0,1,"1"
6425,2010,4,2,21.8,2.17627243762372,50,"E",1,0,1,1,3,"3"
6435,2007,1,1,16.8,1.58438053723497,2,"G",1,0,1,0,2,"2"
6435,2008,2,2,21,1.6867068665707,21,"G",1,0,2,1,3,"3"
6435,2009,3,2,21.6,1.71583661418459,94,"C",1,0,2,1,3,"3"
6435,2010,4,2,22,1.72093134172592,46,"A",1,0,1,1,3,"3"
6435,2012,6,2,22.8,1.79512097979684,20,"H",1,0,1,1,3,"3"
6441,2007,1,1,13.5,2.06851754889989,84,"E",0,0,4,0,1,"1"
6441,2008,2,2,19,1.68291709824694,22,"B",1,0,1,0,2,"2"
6441,2009,3,2,21.2,1.41178055940828,14,"F",1,0,1,1,3,"3"
6441,2010,4,2,19.8,1.93317390621848,90,"C",1,0,2,0,2,"2"
6441,2011,5,2,21.1,1.90843130153367,79,"D",1,0,1,1,3,"3"
6452,2008,2,2,21.1,1.35054660950621,22,"A",1,0,2,1,3,"3"
6452,2009,3,2,24.2,1.47237972940869,18,"C",1,0,1,1,3,"3"
6452,2011,5,2,24,1.39309858355593,79,"B",1,0,1,1,3,"3"
6455,2007,1,1,20.7,1.89129931422052,10,"F",0,0,4,0,1,"1"
6455,2008,2,2,22.1,2.06866740323074,28,"D",1,0,1,1,3,"3"
6455,2009,3,2,22.5,1.8916018164333,12,"E",1,0,2,1,3,"3"
6455,2011,5,2,24.3,1.98760298733368,64,"H",1,0,1,1,3,"3"
6459,2007,1,1,16.4,1.71635574694347,12,"F",1,0,2,1,3,"3"
6459,2009,3,2,21.2,1.63487146067381,94,"E",1,0,1,1,3,"3"
6488,2007,1,1,18.1,1.47081070823317,17,"G",0,0,4,0,1,"1"
6525,2007,1,1,17.8,1.72241315850388,6,"G",1,0,1,0,2,"2"
6528,2006,1,1,16.7,1.51720591341099,63,"C",1,0,1,0,2,"2"
6528,2007,2,2,18.5,1.01729410893738,13,"E",1,0,1,1,3,"3"
6583,2009,2,2,22,1.39679124691171,19,"G",1,0,1,1,3,"3"
6583,2010,3,2,21.9,2.0576798944061,45,"A",1,0,2,1,3,"3"
6583,2012,5,2,23.4,1.69509608980685,5,"D",0,0,4,0,1,"1"
6583,2014,7,3,23.9,1.96702718786096,59,"C",1,0,2,1,3,"3"
6585,2008,1,1,18,1.6494294551927,38,"A",1,0,4,0,2,"2"
6585,2011,4,2,21.2,1.74072933422484,78,"D",1,0,2,1,3,"3"
6588,2008,1,1,17.6,1.67686509670441,28,"D",1,0,2,1,3,"3"
6588,2009,2,2,20.3,1.19456500930217,3,"F",1,0,1,1,3,"3"
6588,2011,4,2,21.9,1.88450118650427,80,"H",1,1,2,1,6,"3"
6593,2009,2,2,17.9,1.97596267896246,16,"B",1,0,2,1,3,"3"
6593,2011,4,2,18.6,1.92804195280548,73,"F",1,0,1,1,3,"3"
6600,2008,1,1,16.9,1.89725266532104,40,"D",1,0,1,1,3,"3"
6605,2008,1,1,16.1,1.26785054705257,85,"B",1,0,1,0,2,"2"
6605,2009,2,2,18.6,1.64800811666529,85,"C",1,0,1,1,3,"3"
6605,2010,3,2,19,2.02730352474042,90,"E",1,0,2,1,3,"3"
6605,2011,4,2,19.6,1.77507347389987,80,"G",1,0,2,1,3,"3"
6605,2012,5,2,20.1,1.88354322848512,19,"E",1,0,2,1,3,"3"
6608,2008,1,1,22.2,1.42692813599693,31,"F",1,0,2,0,2,"2"
6608,2009,2,2,25.2,1.62282735089719,83,"H",1,0,2,1,3,"3"
6608,2010,3,2,26.5,1.6710578244963,52,"G",1,0,1,1,3,"3"
6608,2011,4,2,26.7,1.5267521638318,73,"G",1,0,1,0,2,"2"
6608,2013,6,2,27.15,1.43506788439752,24,"A",1,0,2,1,3,"3"
6608,2014,7,3,27,1.33168533012313,46,"B",1,0,1,1,3,"3"
6609,2008,1,1,13.2,1.54535964279647,33,"H",1,0,1,0,2,"2"
6609,2010,3,2,17.5,1.93314169577976,56,"E",1,0,2,1,3,"3"
6609,2011,4,2,17.4,1.70342387277681,67,"G",1,0,1,1,3,"3"
6615,2008,1,1,16,1.97932812687373,26,"G",1,0,2,0,2,"2"
6615,2009,2,2,20.6,1.97304271151308,15,"G",1,0,1,1,3,"3"
6615,2010,3,2,21,2.5776941249473,91,"A",1,0,1,1,3,"3"
6615,2011,4,2,20.3,1.79811792194302,74,"F",1,0,2,1,3,"3"
